[131625.927004] TCP: my_cca: seq=1 cwnd=10 rtt=476 phase=loss_recovery Destination: 192.168.88.253:54646
[131628.710231] TCP: my_cca: seq=46100 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131628.716230] TCP: my_cca: seq=46200 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131628.722334] TCP: my_cca: seq=46300 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131628.728364] TCP: my_cca: seq=46400 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131628.734727] TCP: my_cca: seq=46500 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131628.740925] TCP: my_cca: seq=46600 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131628.747189] TCP: my_cca: seq=46700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.753143] TCP: my_cca: seq=46800 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131628.759275] TCP: my_cca: seq=46900 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131628.765454] TCP: my_cca: seq=47000 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131628.771670] TCP: my_cca: seq=47100 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131628.777961] TCP: my_cca: seq=47200 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131628.784189] TCP: my_cca: seq=47300 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131628.790544] TCP: my_cca: seq=47400 cwnd=4 rtt=126 phase=slow_start Destination: 192.168.88.253:54646
[131628.796548] TCP: my_cca: seq=47500 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131628.802573] TCP: my_cca: seq=47600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131628.808908] TCP: my_cca: seq=47700 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131628.815449] TCP: my_cca: seq=47800 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131628.822317] TCP: my_cca: seq=47900 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131628.828646] TCP: my_cca: seq=48000 cwnd=4 rtt=94 phase=slow_start Destination: 192.168.88.253:54646
[131628.834920] TCP: my_cca: seq=48100 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131628.841310] TCP: my_cca: seq=48200 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131628.847367] TCP: my_cca: seq=48300 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131628.854313] TCP: my_cca: seq=48400 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131628.860336] TCP: my_cca: seq=48500 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131628.866353] TCP: my_cca: seq=48600 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131628.872377] TCP: my_cca: seq=48700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.878420] TCP: my_cca: seq=48800 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131628.884755] TCP: my_cca: seq=48900 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131628.891288] TCP: my_cca: seq=49000 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.897685] TCP: my_cca: seq=49100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.903881] TCP: my_cca: seq=49200 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131628.909882] TCP: my_cca: seq=49300 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131628.916108] TCP: my_cca: seq=49400 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.922399] TCP: my_cca: seq=49500 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131628.930303] TCP: my_cca: seq=49600 cwnd=4 rtt=136 phase=slow_start Destination: 192.168.88.253:54646
[131628.936838] TCP: my_cca: seq=49700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131628.943124] TCP: my_cca: seq=49800 cwnd=4 rtt=142 phase=slow_start Destination: 192.168.88.253:54646
[131628.949991] TCP: my_cca: seq=49900 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131628.956019] TCP: my_cca: seq=50000 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131628.962162] TCP: my_cca: seq=50100 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131628.968569] TCP: my_cca: seq=50200 cwnd=4 rtt=144 phase=slow_start Destination: 192.168.88.253:54646
[131628.975013] TCP: my_cca: seq=50300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131628.981347] TCP: my_cca: seq=50400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131628.987742] TCP: my_cca: seq=50500 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131628.993830] TCP: my_cca: seq=50600 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131628.999757] TCP: my_cca: seq=50700 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.006183] TCP: my_cca: seq=50800 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.012737] TCP: my_cca: seq=50900 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.018556] TCP: my_cca: seq=51000 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.024240] TCP: my_cca: seq=51100 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.029915] TCP: my_cca: seq=51200 cwnd=4 rtt=110 phase=slow_start Destination: 192.168.88.253:54646
[131629.035681] TCP: my_cca: seq=51300 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.041386] TCP: my_cca: seq=51400 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.047104] TCP: my_cca: seq=51500 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.052801] TCP: my_cca: seq=51600 cwnd=4 rtt=110 phase=slow_start Destination: 192.168.88.253:54646
[131629.058500] TCP: my_cca: seq=51700 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.064280] TCP: my_cca: seq=51800 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.073636] TCP: my_cca: seq=51900 cwnd=4 rtt=129 phase=slow_start Destination: 192.168.88.253:54646
[131629.079977] TCP: my_cca: seq=52000 cwnd=4 rtt=102 phase=slow_start Destination: 192.168.88.253:54646
[131629.086809] TCP: my_cca: seq=52100 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131629.093247] TCP: my_cca: seq=52200 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131629.099662] TCP: my_cca: seq=52300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.113162] TCP: my_cca: seq=52400 cwnd=4 rtt=107 phase=slow_start Destination: 192.168.88.253:54646
[131629.121212] TCP: my_cca: seq=52500 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131629.127286] TCP: my_cca: seq=52600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.134751] TCP: my_cca: seq=52700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.140465] TCP: my_cca: seq=52800 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131629.146256] TCP: my_cca: seq=52900 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.152032] TCP: my_cca: seq=53000 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.157762] TCP: my_cca: seq=53100 cwnd=4 rtt=103 phase=slow_start Destination: 192.168.88.253:54646
[131629.163678] TCP: my_cca: seq=53200 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.169388] TCP: my_cca: seq=53300 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.175360] TCP: my_cca: seq=53400 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.181058] TCP: my_cca: seq=53500 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.186726] TCP: my_cca: seq=53600 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.192513] TCP: my_cca: seq=53700 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.198252] TCP: my_cca: seq=53800 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.204099] TCP: my_cca: seq=53900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.210381] TCP: my_cca: seq=54000 cwnd=4 rtt=102 phase=slow_start Destination: 192.168.88.253:54646
[131629.216550] TCP: my_cca: seq=54100 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.223018] TCP: my_cca: seq=54200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.229124] TCP: my_cca: seq=54300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.235025] TCP: my_cca: seq=54400 cwnd=4 rtt=107 phase=slow_start Destination: 192.168.88.253:54646
[131629.241129] TCP: my_cca: seq=54500 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131629.247074] TCP: my_cca: seq=54600 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.252907] TCP: my_cca: seq=54700 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131629.258961] TCP: my_cca: seq=54800 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.271181] TCP: my_cca: seq=55000 cwnd=4 rtt=144 phase=slow_start Destination: 192.168.88.253:54646
[131629.277215] TCP: my_cca: seq=55100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.283188] TCP: my_cca: seq=55200 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.289276] TCP: my_cca: seq=55300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.295754] TCP: my_cca: seq=55400 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.301889] TCP: my_cca: seq=55500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.308071] TCP: my_cca: seq=55600 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.314312] TCP: my_cca: seq=55700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.320616] TCP: my_cca: seq=55800 cwnd=4 rtt=150 phase=slow_start Destination: 192.168.88.253:54646
[131629.326877] TCP: my_cca: seq=55900 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.332800] TCP: my_cca: seq=56000 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.338731] TCP: my_cca: seq=56100 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.344627] TCP: my_cca: seq=56200 cwnd=4 rtt=107 phase=slow_start Destination: 192.168.88.253:54646
[131629.350929] TCP: my_cca: seq=56300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.357787] TCP: my_cca: seq=56400 cwnd=4 rtt=151 phase=slow_start Destination: 192.168.88.253:54646
[131629.364445] TCP: my_cca: seq=56500 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.370816] TCP: my_cca: seq=56600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.377111] TCP: my_cca: seq=56700 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.383301] TCP: my_cca: seq=56800 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.389278] TCP: my_cca: seq=56900 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.395234] TCP: my_cca: seq=57000 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.401101] TCP: my_cca: seq=57100 cwnd=4 rtt=105 phase=slow_start Destination: 192.168.88.253:54646
[131629.406966] TCP: my_cca: seq=57200 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.413015] TCP: my_cca: seq=57300 cwnd=4 rtt=128 phase=slow_start Destination: 192.168.88.253:54646
[131629.419037] TCP: my_cca: seq=57400 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.424997] TCP: my_cca: seq=57500 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.430946] TCP: my_cca: seq=57600 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.437262] TCP: my_cca: seq=57700 cwnd=4 rtt=134 phase=slow_start Destination: 192.168.88.253:54646
[131629.443566] TCP: my_cca: seq=57800 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.450001] TCP: my_cca: seq=57900 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.456280] TCP: my_cca: seq=58000 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.462495] TCP: my_cca: seq=58100 cwnd=4 rtt=126 phase=slow_start Destination: 192.168.88.253:54646
[131629.468897] TCP: my_cca: seq=58200 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.475301] TCP: my_cca: seq=58300 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.481595] TCP: my_cca: seq=58400 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131629.488217] TCP: my_cca: seq=58500 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.494303] TCP: my_cca: seq=58600 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131629.500270] TCP: my_cca: seq=58700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.506189] TCP: my_cca: seq=58800 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131629.512317] TCP: my_cca: seq=58900 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.518827] TCP: my_cca: seq=59000 cwnd=4 rtt=107 phase=slow_start Destination: 192.168.88.253:54646
[131629.524866] TCP: my_cca: seq=59100 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.530854] TCP: my_cca: seq=59200 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.537075] TCP: my_cca: seq=59300 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.543019] TCP: my_cca: seq=59400 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.549051] TCP: my_cca: seq=59500 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.555035] TCP: my_cca: seq=59600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.560962] TCP: my_cca: seq=59700 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.567169] TCP: my_cca: seq=59800 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131629.573178] TCP: my_cca: seq=59900 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.579246] TCP: my_cca: seq=60000 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.585257] TCP: my_cca: seq=60100 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.591294] TCP: my_cca: seq=60200 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131629.597344] TCP: my_cca: seq=60300 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.603358] TCP: my_cca: seq=60400 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.609423] TCP: my_cca: seq=60500 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.615529] TCP: my_cca: seq=60600 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.621567] TCP: my_cca: seq=60700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.627529] TCP: my_cca: seq=60800 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.633472] TCP: my_cca: seq=60900 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.639723] TCP: my_cca: seq=61000 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.645731] TCP: my_cca: seq=61100 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.651729] TCP: my_cca: seq=61200 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.657704] TCP: my_cca: seq=61300 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.663675] TCP: my_cca: seq=61400 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131629.669984] TCP: my_cca: seq=61500 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.676096] TCP: my_cca: seq=61600 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131629.682079] TCP: my_cca: seq=61700 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.688095] TCP: my_cca: seq=61800 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.694139] TCP: my_cca: seq=61900 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.700235] TCP: my_cca: seq=62000 cwnd=4 rtt=99 phase=slow_start Destination: 192.168.88.253:54646
[131629.706015] TCP: my_cca: seq=62100 cwnd=4 rtt=105 phase=slow_start Destination: 192.168.88.253:54646
[131629.712224] TCP: my_cca: seq=62200 cwnd=4 rtt=156 phase=slow_start Destination: 192.168.88.253:54646
[131629.718192] TCP: my_cca: seq=62300 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.724075] TCP: my_cca: seq=62400 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.730120] TCP: my_cca: seq=62500 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131629.736117] TCP: my_cca: seq=62600 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.742173] TCP: my_cca: seq=62700 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.748099] TCP: my_cca: seq=62800 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.753910] TCP: my_cca: seq=62900 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.759728] TCP: my_cca: seq=63000 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.766818] TCP: my_cca: seq=63100 cwnd=4 rtt=144 phase=slow_start Destination: 192.168.88.253:54646
[131629.773278] TCP: my_cca: seq=63200 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.779642] TCP: my_cca: seq=63300 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.785779] TCP: my_cca: seq=63400 cwnd=4 rtt=96 phase=slow_start Destination: 192.168.88.253:54646
[131629.791892] TCP: my_cca: seq=63500 cwnd=4 rtt=147 phase=slow_start Destination: 192.168.88.253:54646
[131629.798078] TCP: my_cca: seq=63600 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.804059] TCP: my_cca: seq=63700 cwnd=4 rtt=110 phase=slow_start Destination: 192.168.88.253:54646
[131629.809927] TCP: my_cca: seq=63800 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.815763] TCP: my_cca: seq=63900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.821679] TCP: my_cca: seq=64000 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.827550] TCP: my_cca: seq=64100 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.833390] TCP: my_cca: seq=64200 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.839211] TCP: my_cca: seq=64300 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.845142] TCP: my_cca: seq=64400 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.851006] TCP: my_cca: seq=64500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.856940] TCP: my_cca: seq=64600 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.862793] TCP: my_cca: seq=64700 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.868835] TCP: my_cca: seq=64800 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.875130] TCP: my_cca: seq=64900 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131629.881380] TCP: my_cca: seq=65000 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.887274] TCP: my_cca: seq=65100 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131629.893155] TCP: my_cca: seq=65200 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131629.899182] TCP: my_cca: seq=65300 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.905027] TCP: my_cca: seq=65400 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.911177] TCP: my_cca: seq=65500 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131629.917066] TCP: my_cca: seq=65600 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131629.923205] TCP: my_cca: seq=65700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131629.932439] TCP: my_cca: seq=65800 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131629.938546] TCP: my_cca: seq=65900 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131629.944801] TCP: my_cca: seq=66000 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131629.950976] TCP: my_cca: seq=66100 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131629.957151] TCP: my_cca: seq=66200 cwnd=4 rtt=138 phase=slow_start Destination: 192.168.88.253:54646
[131629.963712] TCP: my_cca: seq=66300 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131629.970147] TCP: my_cca: seq=66400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131629.976523] TCP: my_cca: seq=66500 cwnd=4 rtt=140 phase=slow_start Destination: 192.168.88.253:54646
[131629.982234] TCP: my_cca: seq=66600 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131629.990759] TCP: my_cca: seq=66700 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131629.996497] TCP: my_cca: seq=66800 cwnd=4 rtt=102 phase=slow_start Destination: 192.168.88.253:54646
[131630.002292] TCP: my_cca: seq=66900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131630.007982] TCP: my_cca: seq=67000 cwnd=4 rtt=107 phase=slow_start Destination: 192.168.88.253:54646
[131630.014223] TCP: my_cca: seq=67100 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131630.020213] TCP: my_cca: seq=67200 cwnd=4 rtt=140 phase=slow_start Destination: 192.168.88.253:54646
[131630.026232] TCP: my_cca: seq=67300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131630.032301] TCP: my_cca: seq=67400 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131630.038189] TCP: my_cca: seq=67500 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131630.044051] TCP: my_cca: seq=67600 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.050046] TCP: my_cca: seq=67700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.055916] TCP: my_cca: seq=67800 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.061801] TCP: my_cca: seq=67900 cwnd=4 rtt=133 phase=slow_start Destination: 192.168.88.253:54646
[131630.067813] TCP: my_cca: seq=68000 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131630.073867] TCP: my_cca: seq=68100 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131630.079790] TCP: my_cca: seq=68200 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131630.085871] TCP: my_cca: seq=68300 cwnd=4 rtt=97 phase=slow_start Destination: 192.168.88.253:54646
[131630.091759] TCP: my_cca: seq=68400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131630.097935] TCP: my_cca: seq=68500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131630.103817] TCP: my_cca: seq=68600 cwnd=4 rtt=146 phase=slow_start Destination: 192.168.88.253:54646
[131630.109815] TCP: my_cca: seq=68700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131630.115731] TCP: my_cca: seq=68800 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.121677] TCP: my_cca: seq=68900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131630.127605] TCP: my_cca: seq=69000 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.133634] TCP: my_cca: seq=69100 cwnd=4 rtt=140 phase=slow_start Destination: 192.168.88.253:54646
[131630.139640] TCP: my_cca: seq=69200 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131630.145515] TCP: my_cca: seq=69300 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131630.151386] TCP: my_cca: seq=69400 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131630.157359] TCP: my_cca: seq=69500 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131630.163245] TCP: my_cca: seq=69600 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131630.169257] TCP: my_cca: seq=69700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131630.175130] TCP: my_cca: seq=69800 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131630.181008] TCP: my_cca: seq=69900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131630.187107] TCP: my_cca: seq=70000 cwnd=4 rtt=126 phase=slow_start Destination: 192.168.88.253:54646
[131630.193075] TCP: my_cca: seq=70100 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
