[128345.943466] TCP: my_cca: seq=1 cwnd=10 rtt=594 phase=loss_recovery Destination: 192.168.88.253:60834
[128350.786607] TCP: my_cca: seq=83000 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.792665] TCP: my_cca: seq=83100 cwnd=5 rtt=138 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.798622] TCP: my_cca: seq=83200 cwnd=5 rtt=126 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.804968] TCP: my_cca: seq=83300 cwnd=5 rtt=125 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.810799] TCP: my_cca: seq=83400 cwnd=5 rtt=126 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.816628] TCP: my_cca: seq=83500 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.822576] TCP: my_cca: seq=83600 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.830540] TCP: my_cca: seq=83700 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.836170] TCP: my_cca: seq=83800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.842632] TCP: my_cca: seq=83900 cwnd=5 rtt=146 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.848321] TCP: my_cca: seq=84000 cwnd=5 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.853911] TCP: my_cca: seq=84100 cwnd=5 rtt=138 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.859663] TCP: my_cca: seq=84200 cwnd=5 rtt=108 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.865314] TCP: my_cca: seq=84300 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.871184] TCP: my_cca: seq=84400 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.876982] TCP: my_cca: seq=84500 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.882905] TCP: my_cca: seq=84600 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.888527] TCP: my_cca: seq=84700 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.894551] TCP: my_cca: seq=84800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.900403] TCP: my_cca: seq=84900 cwnd=5 rtt=94 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.906170] TCP: my_cca: seq=85000 cwnd=5 rtt=123 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.911956] TCP: my_cca: seq=85100 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.917862] TCP: my_cca: seq=85200 cwnd=5 rtt=171 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.923738] TCP: my_cca: seq=85300 cwnd=5 rtt=141 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.929424] TCP: my_cca: seq=85400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.935038] TCP: my_cca: seq=85500 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.941192] TCP: my_cca: seq=85600 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.947672] TCP: my_cca: seq=85700 cwnd=5 rtt=147 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.953894] TCP: my_cca: seq=85800 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.959588] TCP: my_cca: seq=85900 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.965403] TCP: my_cca: seq=86000 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.971393] TCP: my_cca: seq=86100 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.977417] TCP: my_cca: seq=86200 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.983166] TCP: my_cca: seq=86300 cwnd=5 rtt=149 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.988941] TCP: my_cca: seq=86400 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128350.994716] TCP: my_cca: seq=86500 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.000572] TCP: my_cca: seq=86600 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.006325] TCP: my_cca: seq=86700 cwnd=5 rtt=122 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.012291] TCP: my_cca: seq=86800 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.019797] TCP: my_cca: seq=86900 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.025246] TCP: my_cca: seq=87000 cwnd=5 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.030655] TCP: my_cca: seq=87100 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.036065] TCP: my_cca: seq=87200 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.041448] TCP: my_cca: seq=87300 cwnd=5 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.046876] TCP: my_cca: seq=87400 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.052369] TCP: my_cca: seq=87500 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.058147] TCP: my_cca: seq=87600 cwnd=5 rtt=107 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.064261] TCP: my_cca: seq=87700 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.070470] TCP: my_cca: seq=87800 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.076850] TCP: my_cca: seq=87900 cwnd=5 rtt=195 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.082985] TCP: my_cca: seq=88000 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.089583] TCP: my_cca: seq=88100 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.095950] TCP: my_cca: seq=88200 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.102376] TCP: my_cca: seq=88300 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.108711] TCP: my_cca: seq=88400 cwnd=5 rtt=130 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.114880] TCP: my_cca: seq=88500 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.121473] TCP: my_cca: seq=88600 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.127669] TCP: my_cca: seq=88700 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.133493] TCP: my_cca: seq=88800 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.139511] TCP: my_cca: seq=88900 cwnd=5 rtt=107 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.151357] TCP: my_cca: seq=89100 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.156816] TCP: my_cca: seq=89200 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.162580] TCP: my_cca: seq=89300 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.168451] TCP: my_cca: seq=89400 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.174507] TCP: my_cca: seq=89500 cwnd=5 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.180532] TCP: my_cca: seq=89600 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.186290] TCP: my_cca: seq=89700 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.192106] TCP: my_cca: seq=89800 cwnd=5 rtt=125 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.198120] TCP: my_cca: seq=89900 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.204042] TCP: my_cca: seq=90000 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.209837] TCP: my_cca: seq=90100 cwnd=5 rtt=128 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.215913] TCP: my_cca: seq=90200 cwnd=5 rtt=123 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.221886] TCP: my_cca: seq=90300 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.227992] TCP: my_cca: seq=90400 cwnd=5 rtt=143 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.234085] TCP: my_cca: seq=90500 cwnd=5 rtt=123 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.240094] TCP: my_cca: seq=90600 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.246093] TCP: my_cca: seq=90700 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.251751] TCP: my_cca: seq=90800 cwnd=5 rtt=122 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.257505] TCP: my_cca: seq=90900 cwnd=5 rtt=130 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.263061] TCP: my_cca: seq=91000 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.268882] TCP: my_cca: seq=91100 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.274657] TCP: my_cca: seq=91200 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.280546] TCP: my_cca: seq=91300 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.286635] TCP: my_cca: seq=91400 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.292334] TCP: my_cca: seq=91500 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.298128] TCP: my_cca: seq=91600 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.303720] TCP: my_cca: seq=91700 cwnd=5 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.309420] TCP: my_cca: seq=91800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.315243] TCP: my_cca: seq=91900 cwnd=5 rtt=106 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.320973] TCP: my_cca: seq=92000 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.326726] TCP: my_cca: seq=92100 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.332431] TCP: my_cca: seq=92200 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.338149] TCP: my_cca: seq=92300 cwnd=5 rtt=130 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.343980] TCP: my_cca: seq=92400 cwnd=5 rtt=128 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.349786] TCP: my_cca: seq=92500 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.355503] TCP: my_cca: seq=92600 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.361481] TCP: my_cca: seq=92700 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.367375] TCP: my_cca: seq=92800 cwnd=5 rtt=131 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.373066] TCP: my_cca: seq=92900 cwnd=5 rtt=125 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.378897] TCP: my_cca: seq=93000 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.384697] TCP: my_cca: seq=93100 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.390650] TCP: my_cca: seq=93200 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.396651] TCP: my_cca: seq=93300 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.402541] TCP: my_cca: seq=93400 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.408304] TCP: my_cca: seq=93500 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.414078] TCP: my_cca: seq=93600 cwnd=5 rtt=134 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.419758] TCP: my_cca: seq=93700 cwnd=5 rtt=124 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.425538] TCP: my_cca: seq=93800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.431592] TCP: my_cca: seq=93900 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.437629] TCP: my_cca: seq=94000 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.443501] TCP: my_cca: seq=94100 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.449475] TCP: my_cca: seq=94200 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.455384] TCP: my_cca: seq=94300 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.461248] TCP: my_cca: seq=94400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.467203] TCP: my_cca: seq=94500 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.473180] TCP: my_cca: seq=94600 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.478806] TCP: my_cca: seq=94700 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.484649] TCP: my_cca: seq=94800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.490808] TCP: my_cca: seq=94900 cwnd=5 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.496969] TCP: my_cca: seq=95000 cwnd=5 rtt=134 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.503262] TCP: my_cca: seq=95100 cwnd=5 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.509645] TCP: my_cca: seq=95200 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.516083] TCP: my_cca: seq=95300 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.522417] TCP: my_cca: seq=95400 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.528782] TCP: my_cca: seq=95500 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.534910] TCP: my_cca: seq=95600 cwnd=5 rtt=132 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.541185] TCP: my_cca: seq=95700 cwnd=5 rtt=141 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.547448] TCP: my_cca: seq=95800 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.553781] TCP: my_cca: seq=95900 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.559759] TCP: my_cca: seq=96000 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.565573] TCP: my_cca: seq=96100 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.571617] TCP: my_cca: seq=96200 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.577345] TCP: my_cca: seq=96300 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.583178] TCP: my_cca: seq=96400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.589146] TCP: my_cca: seq=96500 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.595084] TCP: my_cca: seq=96600 cwnd=5 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.600967] TCP: my_cca: seq=96700 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.607051] TCP: my_cca: seq=96800 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.613311] TCP: my_cca: seq=96900 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.619007] TCP: my_cca: seq=97000 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.624734] TCP: my_cca: seq=97100 cwnd=5 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.630560] TCP: my_cca: seq=97200 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.636378] TCP: my_cca: seq=97300 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.642107] TCP: my_cca: seq=97400 cwnd=5 rtt=120 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.647781] TCP: my_cca: seq=97500 cwnd=5 rtt=142 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.659726] TCP: my_cca: seq=97700 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.665789] TCP: my_cca: seq=97800 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.671798] TCP: my_cca: seq=97900 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.677781] TCP: my_cca: seq=98000 cwnd=5 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.683894] TCP: my_cca: seq=98100 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.689820] TCP: my_cca: seq=98200 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.695798] TCP: my_cca: seq=98300 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.701591] TCP: my_cca: seq=98400 cwnd=5 rtt=146 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.707479] TCP: my_cca: seq=98500 cwnd=5 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.713293] TCP: my_cca: seq=98600 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.719147] TCP: my_cca: seq=98700 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.725126] TCP: my_cca: seq=98800 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.731157] TCP: my_cca: seq=98900 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.736913] TCP: my_cca: seq=99000 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.743036] TCP: my_cca: seq=99100 cwnd=5 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.748768] TCP: my_cca: seq=99200 cwnd=5 rtt=130 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.754460] TCP: my_cca: seq=99300 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.760173] TCP: my_cca: seq=99400 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.765973] TCP: my_cca: seq=99500 cwnd=5 rtt=125 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.771586] TCP: my_cca: seq=99600 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.777620] TCP: my_cca: seq=99700 cwnd=5 rtt=108 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.783869] TCP: my_cca: seq=99800 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.790016] TCP: my_cca: seq=99900 cwnd=5 rtt=139 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.795881] TCP: my_cca: seq=100000 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.801539] TCP: my_cca: seq=100100 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.807179] TCP: my_cca: seq=100200 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.813096] TCP: my_cca: seq=100300 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.818814] TCP: my_cca: seq=100400 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.824454] TCP: my_cca: seq=100500 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.830168] TCP: my_cca: seq=100600 cwnd=5 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.836214] TCP: my_cca: seq=100700 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.841939] TCP: my_cca: seq=100800 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.847792] TCP: my_cca: seq=100900 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.853547] TCP: my_cca: seq=101000 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.859620] TCP: my_cca: seq=101100 cwnd=5 rtt=121 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.865553] TCP: my_cca: seq=101200 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.871473] TCP: my_cca: seq=101300 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.877340] TCP: my_cca: seq=101400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.883406] TCP: my_cca: seq=101500 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.889466] TCP: my_cca: seq=101600 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.895376] TCP: my_cca: seq=101700 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.901352] TCP: my_cca: seq=101800 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.907131] TCP: my_cca: seq=101900 cwnd=5 rtt=133 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.912847] TCP: my_cca: seq=102000 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.918622] TCP: my_cca: seq=102100 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.924459] TCP: my_cca: seq=102200 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.930391] TCP: my_cca: seq=102300 cwnd=5 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.936346] TCP: my_cca: seq=102400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.942130] TCP: my_cca: seq=102500 cwnd=5 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.947929] TCP: my_cca: seq=102600 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.953849] TCP: my_cca: seq=102700 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.959766] TCP: my_cca: seq=102800 cwnd=5 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.965723] TCP: my_cca: seq=102900 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.971460] TCP: my_cca: seq=103000 cwnd=5 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.977088] TCP: my_cca: seq=103100 cwnd=5 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.983244] TCP: my_cca: seq=103200 cwnd=5 rtt=126 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.989275] TCP: my_cca: seq=103300 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128351.995909] TCP: my_cca: seq=103400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.002199] TCP: my_cca: seq=103500 cwnd=5 rtt=152 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.008600] TCP: my_cca: seq=103600 cwnd=5 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.014982] TCP: my_cca: seq=103700 cwnd=5 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.020875] TCP: my_cca: seq=103800 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.026828] TCP: my_cca: seq=103900 cwnd=5 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.032708] TCP: my_cca: seq=104000 cwnd=5 rtt=106 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.038833] TCP: my_cca: seq=104100 cwnd=5 rtt=131 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.045076] TCP: my_cca: seq=104200 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.051336] TCP: my_cca: seq=104300 cwnd=5 rtt=115 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.057157] TCP: my_cca: seq=104400 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.063062] TCP: my_cca: seq=104500 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.068778] TCP: my_cca: seq=104600 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.074407] TCP: my_cca: seq=104700 cwnd=5 rtt=114 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.080157] TCP: my_cca: seq=104800 cwnd=5 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.085839] TCP: my_cca: seq=104900 cwnd=5 rtt=122 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.091638] TCP: my_cca: seq=105000 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.097312] TCP: my_cca: seq=105100 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.103014] TCP: my_cca: seq=105200 cwnd=5 rtt=119 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.108634] TCP: my_cca: seq=105300 cwnd=5 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.114533] TCP: my_cca: seq=105400 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
[128352.120266] TCP: my_cca: seq=105500 cwnd=5 rtt=113 phase=congestion_avoidance Destination: 192.168.88.253:60834
