[567778.288883] TCP: my_cca: seq=1 cwnd=10 rtt=227 phase=loss_recovery Destination: 192.168.88.253:47382
[567787.408581] TCP: my_cca: seq=85000 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.418845] TCP: my_cca: seq=85100 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567787.429247] TCP: my_cca: seq=85200 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567787.439765] TCP: my_cca: seq=85300 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567787.451682] TCP: my_cca: seq=85400 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567787.468225] TCP: my_cca: seq=85500 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567787.479091] TCP: my_cca: seq=85600 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567787.509957] TCP: my_cca: seq=85700 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567787.520909] TCP: my_cca: seq=85800 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567787.531555] TCP: my_cca: seq=85900 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.541812] TCP: my_cca: seq=86000 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567787.551994] TCP: my_cca: seq=86100 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.562846] TCP: my_cca: seq=86200 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.573148] TCP: my_cca: seq=86300 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.583630] TCP: my_cca: seq=86400 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567787.594260] TCP: my_cca: seq=86500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567787.605044] TCP: my_cca: seq=86600 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567787.615757] TCP: my_cca: seq=86700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.626372] TCP: my_cca: seq=86800 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.636887] TCP: my_cca: seq=86900 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567787.647282] TCP: my_cca: seq=87000 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567787.657866] TCP: my_cca: seq=87100 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567787.668458] TCP: my_cca: seq=87200 cwnd=3 rtt=112 phase=slow_start Destination: 192.168.88.253:47382
[567787.678742] TCP: my_cca: seq=87300 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567787.688983] TCP: my_cca: seq=87400 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567787.699772] TCP: my_cca: seq=87500 cwnd=3 rtt=119 phase=slow_start Destination: 192.168.88.253:47382
[567787.710330] TCP: my_cca: seq=87600 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.720785] TCP: my_cca: seq=87700 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567787.731298] TCP: my_cca: seq=87800 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567787.741863] TCP: my_cca: seq=87900 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567787.752119] TCP: my_cca: seq=88000 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567787.762130] TCP: my_cca: seq=88100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567787.772919] TCP: my_cca: seq=88200 cwnd=3 rtt=109 phase=slow_start Destination: 192.168.88.253:47382
[567787.783822] TCP: my_cca: seq=88300 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567787.794458] TCP: my_cca: seq=88400 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567787.805236] TCP: my_cca: seq=88500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567787.815876] TCP: my_cca: seq=88600 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567787.826590] TCP: my_cca: seq=88700 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567787.837278] TCP: my_cca: seq=88800 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.848770] TCP: my_cca: seq=88900 cwnd=3 rtt=111 phase=slow_start Destination: 192.168.88.253:47382
[567787.860123] TCP: my_cca: seq=89000 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.871407] TCP: my_cca: seq=89100 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567787.882546] TCP: my_cca: seq=89200 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.893815] TCP: my_cca: seq=89300 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567787.904879] TCP: my_cca: seq=89400 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567787.915582] TCP: my_cca: seq=89500 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567787.926288] TCP: my_cca: seq=89600 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567787.936991] TCP: my_cca: seq=89700 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567787.947625] TCP: my_cca: seq=89800 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567787.958214] TCP: my_cca: seq=89900 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567787.968871] TCP: my_cca: seq=90000 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567787.979436] TCP: my_cca: seq=90100 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567787.990170] TCP: my_cca: seq=90200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.001496] TCP: my_cca: seq=90300 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567788.012995] TCP: my_cca: seq=90400 cwnd=3 rtt=114 phase=slow_start Destination: 192.168.88.253:47382
[567788.024448] TCP: my_cca: seq=90500 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567788.035818] TCP: my_cca: seq=90600 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567788.047335] TCP: my_cca: seq=90700 cwnd=3 rtt=166 phase=slow_start Destination: 192.168.88.253:47382
[567788.058587] TCP: my_cca: seq=90800 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567788.069229] TCP: my_cca: seq=90900 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.079444] TCP: my_cca: seq=91000 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.089538] TCP: my_cca: seq=91100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.099697] TCP: my_cca: seq=91200 cwnd=3 rtt=109 phase=slow_start Destination: 192.168.88.253:47382
[567788.111114] TCP: my_cca: seq=91300 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.122415] TCP: my_cca: seq=91400 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.133706] TCP: my_cca: seq=91500 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.145069] TCP: my_cca: seq=91600 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.156283] TCP: my_cca: seq=91700 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.167647] TCP: my_cca: seq=91800 cwnd=3 rtt=117 phase=slow_start Destination: 192.168.88.253:47382
[567788.178299] TCP: my_cca: seq=91900 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.189092] TCP: my_cca: seq=92000 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.200345] TCP: my_cca: seq=92100 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.211251] TCP: my_cca: seq=92200 cwnd=3 rtt=138 phase=slow_start Destination: 192.168.88.253:47382
[567788.222244] TCP: my_cca: seq=92300 cwnd=3 rtt=136 phase=slow_start Destination: 192.168.88.253:47382
[567788.233348] TCP: my_cca: seq=92400 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.244482] TCP: my_cca: seq=92500 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.255274] TCP: my_cca: seq=92600 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.266182] TCP: my_cca: seq=92700 cwnd=3 rtt=111 phase=slow_start Destination: 192.168.88.253:47382
[567788.276503] TCP: my_cca: seq=92800 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.287242] TCP: my_cca: seq=92900 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.297965] TCP: my_cca: seq=93000 cwnd=3 rtt=110 phase=slow_start Destination: 192.168.88.253:47382
[567788.308657] TCP: my_cca: seq=93100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.319400] TCP: my_cca: seq=93200 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.330091] TCP: my_cca: seq=93300 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567788.340718] TCP: my_cca: seq=93400 cwnd=3 rtt=130 phase=slow_start Destination: 192.168.88.253:47382
[567788.361831] TCP: my_cca: seq=93600 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.372284] TCP: my_cca: seq=93700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.382788] TCP: my_cca: seq=93800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.393275] TCP: my_cca: seq=93900 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.403751] TCP: my_cca: seq=94000 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.414277] TCP: my_cca: seq=94100 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.424843] TCP: my_cca: seq=94200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.435248] TCP: my_cca: seq=94300 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.445794] TCP: my_cca: seq=94400 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.456581] TCP: my_cca: seq=94500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.467709] TCP: my_cca: seq=94600 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.478546] TCP: my_cca: seq=94700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.489367] TCP: my_cca: seq=94800 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.504167] TCP: my_cca: seq=94900 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.514594] TCP: my_cca: seq=95000 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.525042] TCP: my_cca: seq=95100 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.535517] TCP: my_cca: seq=95200 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.546175] TCP: my_cca: seq=95300 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567788.556861] TCP: my_cca: seq=95400 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.567452] TCP: my_cca: seq=95500 cwnd=3 rtt=121 phase=slow_start Destination: 192.168.88.253:47382
[567788.577357] TCP: my_cca: seq=95600 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.587172] TCP: my_cca: seq=95700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.596951] TCP: my_cca: seq=95800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.607161] TCP: my_cca: seq=95900 cwnd=3 rtt=97 phase=slow_start Destination: 192.168.88.253:47382
[567788.617583] TCP: my_cca: seq=96000 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567788.628063] TCP: my_cca: seq=96100 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.638280] TCP: my_cca: seq=96200 cwnd=3 rtt=96 phase=slow_start Destination: 192.168.88.253:47382
[567788.648610] TCP: my_cca: seq=96300 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.658855] TCP: my_cca: seq=96400 cwnd=3 rtt=97 phase=slow_start Destination: 192.168.88.253:47382
[567788.669187] TCP: my_cca: seq=96500 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567788.679510] TCP: my_cca: seq=96600 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567788.689805] TCP: my_cca: seq=96700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.700120] TCP: my_cca: seq=96800 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.710483] TCP: my_cca: seq=96900 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.720868] TCP: my_cca: seq=97000 cwnd=3 rtt=115 phase=slow_start Destination: 192.168.88.253:47382
[567788.730919] TCP: my_cca: seq=97100 cwnd=3 rtt=94 phase=slow_start Destination: 192.168.88.253:47382
[567788.741261] TCP: my_cca: seq=97200 cwnd=3 rtt=97 phase=slow_start Destination: 192.168.88.253:47382
[567788.751877] TCP: my_cca: seq=97300 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.762471] TCP: my_cca: seq=97400 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.773119] TCP: my_cca: seq=97500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.783801] TCP: my_cca: seq=97600 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.794337] TCP: my_cca: seq=97700 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.804856] TCP: my_cca: seq=97800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.815699] TCP: my_cca: seq=97900 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567788.826373] TCP: my_cca: seq=98000 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.837081] TCP: my_cca: seq=98100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.847729] TCP: my_cca: seq=98200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.868749] TCP: my_cca: seq=98400 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567788.879114] TCP: my_cca: seq=98500 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.889882] TCP: my_cca: seq=98600 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.900634] TCP: my_cca: seq=98700 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.911389] TCP: my_cca: seq=98800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.922216] TCP: my_cca: seq=98900 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567788.932436] TCP: my_cca: seq=99000 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.942486] TCP: my_cca: seq=99100 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567788.952508] TCP: my_cca: seq=99200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.962535] TCP: my_cca: seq=99300 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.972589] TCP: my_cca: seq=99400 cwnd=3 rtt=135 phase=slow_start Destination: 192.168.88.253:47382
[567788.982596] TCP: my_cca: seq=99500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567788.992569] TCP: my_cca: seq=99600 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.002687] TCP: my_cca: seq=99700 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.013196] TCP: my_cca: seq=99800 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.023535] TCP: my_cca: seq=99900 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.033975] TCP: my_cca: seq=100000 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.044263] TCP: my_cca: seq=100100 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.054408] TCP: my_cca: seq=100200 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.064440] TCP: my_cca: seq=100300 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.074537] TCP: my_cca: seq=100400 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.084959] TCP: my_cca: seq=100500 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.095505] TCP: my_cca: seq=100600 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.105670] TCP: my_cca: seq=100700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.115874] TCP: my_cca: seq=100800 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.126313] TCP: my_cca: seq=100900 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.136620] TCP: my_cca: seq=101000 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.147204] TCP: my_cca: seq=101100 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567789.157664] TCP: my_cca: seq=101200 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.168327] TCP: my_cca: seq=101300 cwnd=3 rtt=110 phase=slow_start Destination: 192.168.88.253:47382
[567789.178487] TCP: my_cca: seq=101400 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.188600] TCP: my_cca: seq=101500 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567789.198975] TCP: my_cca: seq=101600 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.209391] TCP: my_cca: seq=101700 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.219814] TCP: my_cca: seq=101800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.230347] TCP: my_cca: seq=101900 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.241667] TCP: my_cca: seq=102000 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567789.252201] TCP: my_cca: seq=102100 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567789.262504] TCP: my_cca: seq=102200 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.273250] TCP: my_cca: seq=102300 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567789.285020] TCP: my_cca: seq=102400 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.297240] TCP: my_cca: seq=102500 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567789.307285] TCP: my_cca: seq=102600 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.317273] TCP: my_cca: seq=102700 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567789.327308] TCP: my_cca: seq=102800 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.337290] TCP: my_cca: seq=102900 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.347911] TCP: my_cca: seq=103000 cwnd=3 rtt=109 phase=slow_start Destination: 192.168.88.253:47382
[567789.358150] TCP: my_cca: seq=103100 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.368662] TCP: my_cca: seq=103200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.378852] TCP: my_cca: seq=103300 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.389153] TCP: my_cca: seq=103400 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.399316] TCP: my_cca: seq=103500 cwnd=3 rtt=96 phase=slow_start Destination: 192.168.88.253:47382
[567789.409422] TCP: my_cca: seq=103600 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.419927] TCP: my_cca: seq=103700 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567789.430749] TCP: my_cca: seq=103800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.441031] TCP: my_cca: seq=103900 cwnd=3 rtt=108 phase=slow_start Destination: 192.168.88.253:47382
[567789.451386] TCP: my_cca: seq=104000 cwnd=3 rtt=110 phase=slow_start Destination: 192.168.88.253:47382
[567789.461503] TCP: my_cca: seq=104100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.471866] TCP: my_cca: seq=104200 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.482181] TCP: my_cca: seq=104300 cwnd=3 rtt=106 phase=slow_start Destination: 192.168.88.253:47382
[567789.492923] TCP: my_cca: seq=104400 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.503367] TCP: my_cca: seq=104500 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.515818] TCP: my_cca: seq=104600 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.526444] TCP: my_cca: seq=104700 cwnd=3 rtt=113 phase=slow_start Destination: 192.168.88.253:47382
[567789.538362] TCP: my_cca: seq=104800 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.555852] TCP: my_cca: seq=104900 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567789.566958] TCP: my_cca: seq=105000 cwnd=3 rtt=107 phase=slow_start Destination: 192.168.88.253:47382
[567789.577689] TCP: my_cca: seq=105100 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.588155] TCP: my_cca: seq=105200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.598689] TCP: my_cca: seq=105300 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.609237] TCP: my_cca: seq=105400 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.619621] TCP: my_cca: seq=105500 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.630523] TCP: my_cca: seq=105600 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567789.640988] TCP: my_cca: seq=105700 cwnd=3 rtt=105 phase=slow_start Destination: 192.168.88.253:47382
[567789.651042] TCP: my_cca: seq=105800 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.661272] TCP: my_cca: seq=105900 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.671422] TCP: my_cca: seq=106000 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.681495] TCP: my_cca: seq=106100 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567789.691614] TCP: my_cca: seq=106200 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.701847] TCP: my_cca: seq=106300 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.712208] TCP: my_cca: seq=106400 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.722529] TCP: my_cca: seq=106500 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.732720] TCP: my_cca: seq=106600 cwnd=3 rtt=129 phase=slow_start Destination: 192.168.88.253:47382
[567789.742790] TCP: my_cca: seq=106700 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.752870] TCP: my_cca: seq=106800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.762917] TCP: my_cca: seq=106900 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
[567789.772955] TCP: my_cca: seq=107000 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567789.782986] TCP: my_cca: seq=107100 cwnd=3 rtt=104 phase=slow_start Destination: 192.168.88.253:47382
[567789.793238] TCP: my_cca: seq=107200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.803334] TCP: my_cca: seq=107300 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.813389] TCP: my_cca: seq=107400 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.823379] TCP: my_cca: seq=107500 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.833424] TCP: my_cca: seq=107600 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.843478] TCP: my_cca: seq=107700 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.853516] TCP: my_cca: seq=107800 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.863543] TCP: my_cca: seq=107900 cwnd=3 rtt=130 phase=slow_start Destination: 192.168.88.253:47382
[567789.873728] TCP: my_cca: seq=108000 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.883824] TCP: my_cca: seq=108100 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.894087] TCP: my_cca: seq=108200 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.904490] TCP: my_cca: seq=108300 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.914835] TCP: my_cca: seq=108400 cwnd=3 rtt=103 phase=slow_start Destination: 192.168.88.253:47382
[567789.925020] TCP: my_cca: seq=108500 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.935281] TCP: my_cca: seq=108600 cwnd=3 rtt=100 phase=slow_start Destination: 192.168.88.253:47382
[567789.945547] TCP: my_cca: seq=108700 cwnd=3 rtt=101 phase=slow_start Destination: 192.168.88.253:47382
[567789.956136] TCP: my_cca: seq=108800 cwnd=3 rtt=98 phase=slow_start Destination: 192.168.88.253:47382
[567789.966279] TCP: my_cca: seq=108900 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.976529] TCP: my_cca: seq=109000 cwnd=3 rtt=99 phase=slow_start Destination: 192.168.88.253:47382
[567789.986760] TCP: my_cca: seq=109100 cwnd=3 rtt=102 phase=slow_start Destination: 192.168.88.253:47382
